V,E,I,R
0.017193202,0.11719321,0.2171932,0.0004376283
0.052448828,0.15244883,0.25244883,0.0020185208
0.12226098,0.22226098,0.32226098,0.00875707
0.025883388,0.12588339,0.2258834,0.00073599326
0.9980994,1.0,1.0,0.9980994
0.017627545,0.117627546,0.21762756,0.00045124747
0.033621218,0.13362122,0.23362122,0.0010495452
0.020685462,0.120685466,0.22068547,0.00055092684
0.016785491,0.1167855,0.21678549,0.00042496502
0.025083141,0.12508315,0.22508314,0.0007061935
0.019160708,0.11916071,0.2191607,0.0005003885
0.10118906,0.20118907,0.30118906,0.006131647
0.016044559,0.11604456,0.21604456,0.00040224986
0.40817353,0.5081735,0.60817355,0.12614918
0.027585285,0.12758529,0.22758529,0.00080098107
0.018743115,0.118743114,0.21874312,0.00048683814
0.9665687,1.0,1.0,0.9665687
0.026180504,0.1261805,0.22618051,0.0007471803
0.9263037,1.0,1.0,0.9263037
0.050658382,0.15065838,0.2506584,0.0019130525
0.01654544,0.11654544,0.21654545,0.0004175636
0.9980083,1.0,1.0,0.9980083
0.016801612,0.11680161,0.21680161,0.0004254635
0.7700327,0.8700327,0.9700327,0.64987695
0.027690258,0.12769026,0.22769026,0.00080506183
0.92617035,1.0,1.0,0.92617035
0.018457891,0.11845789,0.21845789,0.00047765448
0.9173767,1.0,1.0,0.9173767
0.15895613,0.25895613,0.35895613,0.01477559
0.016947422,0.11694743,0.21694742,0.00042998054
0.017492766,0.117492765,0.21749277,0.0004470071
0.021906367,0.12190637,0.22190636,0.0005926066
0.4258813,0.5258813,0.6258813,0.14017425
0.016230615,0.116230614,0.21623062,0.00040791783
0.022672437,0.12267244,0.22267243,0.0006193151
0.45368537,0.55368537,0.6536854,0.16420509
0.029703751,0.12970376,0.22970375,0.00088497694
0.016753288,0.11675329,0.21675329,0.00042396973
0.9499023,1.0,1.0,0.9499023
0.91413754,1.0,1.0,0.91413754
0.109801196,0.2098012,0.3098012,0.007136711
0.01676938,0.11676938,0.21676938,0.00042446697
0.021471238,0.12147124,0.22147124,0.0005776275
0.019681409,0.11968141,0.21968141,0.0005174593
0.0886229,0.18862289,0.28862292,0.004824709
0.10434035,0.20434035,0.30434036,0.006488824
0.01676938,0.11676938,0.21676938,0.00042446697
0.022715755,0.12271576,0.22271577,0.0006208382
0.017358998,0.117359,0.217359,0.0004428113
0.9980957,1.0,1.0,0.9980957
0.016466174,0.11646618,0.21646617,0.00041512854
0.018725162,0.118725166,0.21872516,0.00048625842
0.019252688,0.11925269,0.21925269,0.00050338986
0.018038029,0.11803803,0.21803804,0.0004642408
0.28542176,0.38542175,0.48542178,0.05340016
0.99806195,1.0,1.0,0.99806195
0.18184365,0.28184366,0.38184366,0.019570053
0.020508163,0.120508164,0.22050816,0.0005449641
0.025011599,0.1250116,0.2250116,0.00070355274
0.021409772,0.121409774,0.22140977,0.0005755227
0.03750274,0.13750274,0.23750274,0.0012247375
0.02573606,0.12573606,0.22573607,0.0007304708
0.01798621,0.11798621,0.21798621,0.00046259392
0.022222439,0.12222244,0.22222245,0.0006035741
0.01685008,0.11685008,0.21685009,0.00042696335
0.051415116,0.15141511,0.25141513,0.0019572733
0.01717671,0.11717671,0.2171767,0.0004371138
0.018457891,0.11845789,0.21845789,0.00047765448
0.02184368,0.12184368,0.22184369,0.0005904402
0.022564495,0.122564495,0.2225645,0.0006155257
0.67316484,0.77316487,0.87316483,0.45445383
0.022286188,0.122286186,0.2222862,0.000605795
0.02945148,0.12945148,0.22945148,0.0008747924
0.9977393,1.0,1.0,0.9977393
0.026330305,0.1263303,0.22633031,0.000752846
0.018869253,0.11886925,0.21886925,0.00049091806
0.0226292,0.1226292,0.2226292,0.0006177962
0.016785491,0.1167855,0.21678549,0.00042496502
0.018316884,0.11831689,0.21831688,0.00047313562
0.025883388,0.12588339,0.2258834,0.00073599326
0.019456577,0.119456574,0.21945658,0.00051006454
0.07853631,0.17853631,0.27853632,0.00390552
0.02353188,0.12353188,0.22353189,0.0006497932
0.031499382,0.13149938,0.23149939,0.00095890503
0.9980957,1.0,1.0,0.9980957
0.96425414,1.0,1.0,0.96425414
0.9824905,1.0,1.0,0.9824905
0.998103,1.0,1.0,0.998103
0.020061802,0.1200618,0.22006181,0.0005300532
0.030588811,0.13058881,0.23058881,0.0009211
0.018072657,0.11807266,0.21807265,0.00046534237
0.017375665,0.117375664,0.21737567,0.00044333338
0.017576883,0.11757688,0.21757689,0.00044965203
0.18090117,0.28090116,0.38090116,0.019355625
0.020468965,0.12046897,0.22046897,0.00054364896
0.021409772,0.121409774,0.22140977,0.0005755227
0.021044565,0.12104457,0.22104457,0.0005630735
0.6262528,0.7262528,0.82625276,0.3757945
0.01717671,0.11717671,0.2171767,0.0004371138
0.019624962,0.119624965,0.21962497,0.0005155993
0.017797453,0.11779746,0.21779746,0.00045661122
0.02824778,0.12824778,0.22824778,0.00082687667
0.02867986,0.12867986,0.22867987,0.0008439477
0.9798227,1.0,1.0,0.9798227
0.27752194,0.37752193,0.47752196,0.05003027
0.016403032,0.116403036,0.21640304,0.00041319188
0.06666027,0.16666028,0.26666027,0.002962494
0.016914913,0.11691491,0.21691492,0.00042897218
0.021532878,0.12153288,0.22153288,0.0005797411
0.023712069,0.12371207,0.22371207,0.00065625244
0.03155902,0.13155901,0.23155902,0.0009614038
0.43077585,0.53077585,0.63077587,0.144224
0.0226292,0.1226292,0.2226292,0.0006177962
0.02339762,0.12339762,0.22339763,0.000644996
0.76721054,0.86721057,0.96721053,0.6435172
0.06810237,0.16810237,0.26810238,0.0030692813
0.8782099,0.9782099,1.0,0.85907364
0.0190509,0.119050905,0.2190509,0.0004968133
0.023021257,0.12302126,0.22302125,0.00063161936
0.022889841,0.12288985,0.22288984,0.0006269733
0.045564454,0.14556445,0.24556446,0.0016287222
0.25783515,0.35783514,0.45783514,0.042241003
0.021864558,0.12186456,0.22186457,0.00059116137
0.016882466,0.116882466,0.21688247,0.00042796644
0.02470387,0.12470387,0.22470388,0.0006922381
0.08559456,0.18559456,0.28559455,0.004536922
0.032100707,0.1321007,0.23210071,0.000984229
0.9974291,1.0,1.0,0.9974291
0.017143767,0.117143765,0.21714377,0.00043608667
0.01668906,0.11668906,0.21668907,0.00042198694
0.021105006,0.12110501,0.22110501,0.0005651271
0.02159469,0.12159469,0.22159469,0.0005818633
0.042682283,0.14268228,0.24268228,0.0014779364
0.03234433,0.13234434,0.23234433,0.0009945706
0.51647353,0.61647356,0.7164735,0.22811964
0.07094482,0.17094482,0.27094483,0.0032859242
0.01883313,0.11883313,0.21883313,0.0004897485
0.01745923,0.11745923,0.21745923,0.00044595407
0.019568676,0.119568676,0.21956868,0.0005137469
0.022478504,0.12247851,0.22247851,0.00061251305
0.016403032,0.116403036,0.21640304,0.00041319188
0.01720971,0.11720971,0.21720971,0.00043814356
0.018689308,0.11868931,0.21868931,0.00048510122
0.023666894,0.1236669,0.22366689,0.00065463077
0.027246773,0.12724677,0.22724678,0.0007878791
0.020685462,0.120685466,0.22068547,0.00055092684
0.01627746,0.116277464,0.21627747,0.00040934875
0.018246775,0.11824678,0.21824677,0.00047089416
0.025178842,0.12517884,0.22517884,0.00070973183
0.93919235,1.0,1.0,0.93919235
0.021491766,0.12149177,0.22149177,0.0005783311
0.41209385,0.51209384,0.61209387,0.12917061
0.032222297,0.1322223,0.2322223,0.0009893845
0.021574067,0.12157407,0.22157407,0.0005811549
0.021698099,0.1216981,0.2216981,0.0005854199
0.02573606,0.12573606,0.22573607,0.0007304708
0.027091904,0.1270919,0.22709191,0.0007819141
0.030646777,0.13064678,0.23064677,0.0009234873
0.017610643,0.11761065,0.21761064,0.000450715
0.049958523,0.14995852,0.24995853,0.0018726159
0.022521457,0.12252146,0.22252145,0.0006140172
0.019870713,0.119870715,0.21987072,0.0005237137
0.024516337,0.12451634,0.22451633,0.0006853775
0.046464667,0.14646468,0.24646467,0.0016772987
0.018869253,0.11886925,0.21886925,0.00049091806
0.01892357,0.118923575,0.21892357,0.00049267843
0.033462934,0.13346294,0.23346293,0.0010426597
0.043446895,0.14344689,0.2434469,0.0015172395
0.017226238,0.11722624,0.21722624,0.00043865954
0.017593754,0.11759376,0.21759376,0.00045018314
0.024892801,0.1248928,0.22489281,0.0006991764
0.84376645,0.9437665,1.0,0.7963185
0.02132808,0.121328086,0.22132808,0.0005727296
0.016090874,0.11609088,0.21609087,0.00040365855
0.017425757,0.117425755,0.21742576,0.00044490368
0.029395703,0.12939571,0.2293957,0.00087254733
0.028571246,0.12857124,0.22857125,0.0008396429
0.016705096,0.1167051,0.2167051,0.0004224817
0.9761746,1.0,1.0,0.9761746
0.998103,1.0,1.0,0.998103
0.016882466,0.116882466,0.21688247,0.00042796644
0.043650277,0.14365028,0.24365029,0.0015277786
0.40829152,0.50829154,0.6082915,0.12623942
0.01657725,0.11657725,0.21657725,0.00041854207
0.0245865,0.1245865,0.2245865,0.00068794127
0.021656675,0.12165668,0.22165668,0.00058399426
0.022955455,0.12295546,0.22295547,0.0006292914
0.99806577,1.0,1.0,0.99806577
0.027298586,0.1272986,0.22729859,0.0007898789
0.07527831,0.1752783,0.27527833,0.0036322025
0.017695315,0.11769532,0.21769533,0.00045338442
0.02615562,0.12615561,0.22615562,0.00074624084
0.031888988,0.13188899,0.231889,0.0009752802
0.023689471,0.12368947,0.22368947,0.0006554411
0.028463025,0.12846303,0.22846302,0.0008353628
0.017425757,0.117425755,0.21742576,0.00044490368
0.035477504,0.13547751,0.2354775,0.0011318
0.018038029,0.11803803,0.21803804,0.0004642408
0.025419652,0.12541965,0.22541966,0.0007186658
0.027585285,0.12758529,0.22758529,0.00080098107
0.9223426,1.0,1.0,0.9223426
0.9918595,1.0,1.0,0.9918595
0.021064695,0.12106469,0.2210647,0.00056375714
0.079495706,0.1794957,0.27949572,0.003988163
0.023689471,0.12368947,0.22368947,0.0006554411
0.021246698,0.121246696,0.2212467,0.00056995184
0.024007749,0.12400775,0.22400776,0.000666904
0.017110892,0.11711089,0.2171109,0.00043506242
0.107718736,0.20771873,0.30771875,0.0068852687
0.023021257,0.12302126,0.22302125,0.00063161936
0.025178842,0.12517884,0.22517884,0.00070973183
0.02967562,0.12967563,0.22967562,0.0008838388
0.01990879,0.119908795,0.21990879,0.00052497484
0.018055337,0.118055336,0.21805534,0.00046479126
0.05482789,0.1548279,0.2548279,0.002163205
0.29583988,0.39583987,0.4958399,0.058065437
0.9353465,1.0,1.0,0.9353465
0.021822827,0.12182283,0.22182283,0.0005897201
0.998103,1.0,1.0,0.998103
0.018089995,0.11809,0.21809,0.0004658942
0.12973315,0.22973314,0.32973313,0.009827367
0.017543187,0.11754319,0.21754318,0.00044859195
0.024376597,0.124376595,0.2243766,0.00068028254
0.016137324,0.116137326,0.21613732,0.00040507282
0.01821182,0.11821182,0.21821183,0.00046977782
0.92000264,1.0,1.0,0.92000264
0.022201229,0.122201234,0.22220123,0.00060283585
0.022868007,0.12286801,0.22286801,0.0006262026
0.017425757,0.117425755,0.21742576,0.00044490368
0.024633382,0.12463339,0.22463338,0.0006896563
0.017392345,0.117392346,0.21739236,0.00044385612
0.02297737,0.122977376,0.22297737,0.00063006644
0.998092,1.0,1.0,0.998092
0.020864256,0.12086426,0.22086427,0.00055696286
0.016434573,0.116434574,0.21643457,0.00041415892
0.12989861,0.2298986,0.3298986,0.00985193
0.016833907,0.11683391,0.2168339,0.00042646268
0.019179069,0.11917907,0.21917906,0.00050098717
0.021906367,0.12190637,0.22190636,0.0005926066
0.09334688,0.19334689,0.29334688,0.005294421
0.022824407,0.12282441,0.22282441,0.0006246647
0.9499951,1.0,1.0,0.9499951
0.023375314,0.12337531,0.22337532,0.00064420025
0.12002563,0.22002563,0.32002562,0.008451465
0.018869253,0.11886925,0.21886925,0.00049091806
0.34430563,0.44430563,0.5443056,0.083266206
0.016199458,0.11619946,0.21619946,0.000406967
0.07960295,0.17960295,0.27960294,0.0039974623
0.93663365,1.0,1.0,0.93663365
0.02215887,0.12215887,0.22215888,0.00060136244
0.019345103,0.119345106,0.21934511,0.00050641154
0.14651413,0.24651414,0.34651414,0.012515331
0.017695315,0.11769532,0.21769533,0.00045338442
0.028140754,0.12814075,0.22814076,0.00082267035
0.02479816,0.124798164,0.22479816,0.00069569744
0.016898682,0.116898686,0.21689868,0.00042846895
0.016371552,0.11637156,0.21637155,0.00041222738
0.03708202,0.13708203,0.23708202,0.0012051539
0.021024454,0.12102446,0.22102445,0.0005623908
0.02573606,0.12573606,0.22573607,0.0007304708
0.020685462,0.120685466,0.22068547,0.00055092684
0.017275907,0.11727591,0.21727592,0.00044021138
0.017143767,0.117143765,0.21714377,0.00043608667
0.02505927,0.12505928,0.22505927,0.00070531195
0.01788301,0.11788301,0.21788302,0.00045931988
0.99808073,1.0,1.0,0.99808073
0.019069158,0.11906916,0.21906915,0.00049740716
0.029563345,0.12956335,0.22956336,0.0008793025
0.04809205,0.14809205,0.24809206,0.001766924
0.017292492,0.11729249,0.21729249,0.0004407299
0.15335888,0.25335887,0.35335886,0.013729699
0.043204032,0.14320403,0.24320403,0.0015047012
0.092073664,0.19207367,0.29207367,0.0051653017
0.053181615,0.15318161,0.2531816,0.00206253
0.025565213,0.12556522,0.22556521,0.00072408724
0.016785491,0.1167855,0.21678549,0.00042496502
0.03219186,0.13219187,0.23219186,0.000988093
0.7089184,0.8089184,0.9089184,0.5212257
0.067270435,0.16727044,0.26727045,0.003007422
0.016963702,0.1169637,0.21696371,0.0004304858
0.17381346,0.27381346,0.37381345,0.017790703
0.019069158,0.11906916,0.21906915,0.00049740716
0.017375665,0.117375664,0.21737567,0.00044333338
0.018334452,0.11833446,0.21833445,0.00047369787
0.018159512,0.11815952,0.21815951,0.00046810906
0.52061814,0.62061816,0.7206181,0.23283537
0.5904509,0.6904509,0.7904509,0.3222489
0.14755519,0.2475552,0.3475552,0.012695515
0.8897206,0.98972064,1.0,0.8805749
0.05211013,0.15211013,0.25211012,0.0019983456
0.02898063,0.12898064,0.22898063,0.00085591583
0.9980994,1.0,1.0,0.9980994
0.04328485,0.14328486,0.24328485,0.0015088681
0.99486035,1.0,1.0,0.99486035
0.028816197,0.1288162,0.2288162,0.00084936415
0.017292492,0.11729249,0.21729249,0.0004407299
0.028925719,0.12892573,0.22892572,0.00085372565
0.017848738,0.11784874,0.21784875,0.0004582342
0.0269635,0.1269635,0.2269635,0.00077698234
0.10525652,0.20525652,0.30525652,0.0065949406
0.022011233,0.12201124,0.22201124,0.00059623737
0.99031025,1.0,1.0,0.99031025
0.9253649,1.0,1.0,0.9253649
0.018387254,0.11838725,0.21838726,0.000475389
0.032283258,0.13228326,0.23228326,0.0009919737
0.022457056,0.12245706,0.22245705,0.00061176246
0.015921684,0.11592168,0.21592169,0.00039851983
0.021990221,0.12199022,0.22199023,0.0005955092
0.023939194,0.123939194,0.2239392,0.0006644286
0.026861202,0.1268612,0.22686121,0.0007730623
0.025419652,0.12541965,0.22541966,0.0007186658
0.017610643,0.11761065,0.21761064,0.000450715
0.022586042,0.12258604,0.22258605,0.00061628147
0.020824391,0.1208244,0.22082439,0.00055561506
0.022328783,0.12232879,0.22232878,0.0006072806
0.02442309,0.124423094,0.2244231,0.00068197615
0.08277146,0.18277146,0.28277147,0.0042778403
0.016230615,0.116230614,0.21623062,0.00040791783
0.02761149,0.12761149,0.2276115,0.000801999
0.01781453,0.11781453,0.21781453,0.00045715147
0.022759156,0.122759156,0.22275916,0.0006223657
0.01812472,0.11812472,0.21812472,0.00046700015
0.016947422,0.11694743,0.21694742,0.00042998054
0.017193202,0.11719321,0.2171932,0.0004376283
0.35920256,0.45920256,0.55920255,0.092238635
0.027506804,0.1275068,0.2275068,0.0007979357
0.01668906,0.11668906,0.21668907,0.00042198694
0.03219186,0.13219187,0.23219186,0.000988093
0.020508163,0.120508164,0.22050816,0.0005449641
0.021801988,0.12180199,0.221802,0.0005890009
0.94858485,1.0,1.0,0.94858485
0.022780884,0.12278089,0.22278088,0.0006231309
0.023464657,0.12346466,0.22346467,0.0006473896
0.026056305,0.12605631,0.22605631,0.0007424959
0.029479407,0.12947941,0.2294794,0.00087591744
0.021553464,0.121553466,0.22155347,0.00058044755
0.018352037,0.11835204,0.21835203,0.0004742609
0.016183903,0.11618391,0.2161839,0.00040649256
0.0279544,0.1279544,0.2279544,0.00081536744
0.02138932,0.12138932,0.22138932,0.000574823
0.021246698,0.121246696,0.2212467,0.00056995184
0.4653571,0.5653571,0.6653571,0.17505075
0.8747742,0.97477424,1.0,0.8527074
0.06720918,0.16720918,0.26720917,0.0030028943
0.02291169,0.12291169,0.22291169,0.0006277448
0.016403032,0.116403036,0.21640304,0.00041319188
0.02159469,0.12159469,0.22159469,0.0005818633
0.26010746,0.36010745,0.46010745,0.043096717
0.017644463,0.11764447,0.21764447,0.0004517806
0.026180504,0.1261805,0.22618051,0.0007471803
0.01716023,0.11716023,0.21716022,0.00043659983
0.019382192,0.119382195,0.2193822,0.000507626
0.027143436,0.12714344,0.22714344,0.00078389695
0.017475989,0.11747599,0.217476,0.0004464802
0.024307018,0.12430702,0.22430702,0.0006777511
0.017543187,0.11754319,0.21754318,0.00044859195
0.019124037,0.11912404,0.21912403,0.0004991936
0.018089995,0.11809,0.21809,0.0004658942
0.089573994,0.189574,0.289574,0.0049172277
0.02209548,0.12209548,0.22209549,0.0005991599
0.01660912,0.11660912,0.21660912,0.0004195231
0.07214489,0.17214489,0.27214488,0.003379869
0.033431366,0.13343138,0.23343137,0.0010412891
0.03197956,0.13197955,0.23197956,0.0009791041
0.016866265,0.11686627,0.21686627,0.00042746455
0.018797074,0.11879708,0.21879707,0.00048858207
0.016833907,0.11683391,0.2168339,0.00042646268
0.998092,1.0,1.0,0.998092
0.016673045,0.116673045,0.21667305,0.00042149296
0.9029952,1.0,1.0,0.9029952
0.065814674,0.16581467,0.26581466,0.0029008456
0.017292492,0.11729249,0.21729249,0.0004407299
0.016737208,0.11673721,0.21673721,0.00042347307
0.02074489,0.12074489,0.2207449,0.0005529305
0.016705096,0.1167051,0.2167051,0.0004224817
0.03581319,0.13581319,0.2358132,0.0011469728
0.017028963,0.11702897,0.21702896,0.0004325131
0.017900169,0.11790017,0.21790017,0.00045986372
0.89335597,0.993356,1.0,0.8874205
0.104477316,0.20447731,0.30447733,0.0065046223
0.017012626,0.11701263,0.21701263,0.0004320053
0.018334452,0.11833446,0.21833445,0.00047369787
0.017968968,0.11796897,0.21796897,0.0004620464
0.052643303,0.15264331,0.25264332,0.0020301526
0.018635655,0.118635654,0.21863566,0.00048337135
0.022011233,0.12201124,0.22201124,0.00059623737
0.07664923,0.17664924,0.27664924,0.0037458388
0.017242776,0.117242776,0.21724278,0.00043917604
0.017865866,0.11786587,0.21786587,0.00045877666
0.018159512,0.11815952,0.21815951,0.00046810906
0.021574067,0.12157407,0.22157407,0.0005811549
0.017644463,0.11764447,0.21764447,0.0004517806
0.017226238,0.11722624,0.21722624,0.00043865954
0.017576883,0.11757688,0.21757689,0.00044965203
0.017409043,0.11740904,0.21740904,0.00044437952
0.016866265,0.11686627,0.21686627,0.00042746455
0.034586217,0.13458622,0.23458622,0.0010919585
0.023087243,0.12308724,0.22308725,0.0006339571
0.03311723,0.13311723,0.23311724,0.0010276913
0.02800752,0.12800752,0.22800753,0.00081744645
0.018959863,0.11895987,0.21895987,0.00049385586
0.016801612,0.11680161,0.21680161,0.0004254635
0.019738015,0.11973801,0.21973802,0.00051932683
0.017061688,0.11706169,0.2170617,0.0004335308
0.020390792,0.120390795,0.2203908,0.0005410293
0.033023555,0.13302356,0.23302355,0.0010236517
0.018743115,0.118743114,0.21874312,0.00048683814
0.028409064,0.12840906,0.22840907,0.00083323196
0.9979849,1.0,1.0,0.9979849
0.028274601,0.1282746,0.2282746,0.0008279322
0.997813,1.0,1.0,0.997813
0.023802666,0.12380267,0.22380267,0.0006595092
0.020527788,0.12052779,0.2205278,0.000545623
0.0475584,0.1475584,0.2475584,0.0017372762
0.017746313,0.117746316,0.21774632,0.00045499462
0.024122424,0.124122426,0.22412243,0.00067105255
0.998103,1.0,1.0,0.998103
0.091058284,0.19105828,0.2910583,0.0050636693
0.017358998,0.117359,0.217359,0.0004428113
0.018142108,0.11814211,0.2181421,0.00046755423
0.017492766,0.117492765,0.21749277,0.0004470071
0.020527788,0.12052779,0.2205278,0.000545623
0.028517084,0.12851709,0.22851709,0.00083749974
0.016230615,0.116230614,0.21623062,0.00040791783
0.023825366,0.12382537,0.22382537,0.00066032616
0.6280653,0.7280653,0.8280653,0.37865153
0.94224155,1.0,1.0,0.94224155
0.019179069,0.11917907,0.21917906,0.00050098717
0.021307705,0.12130771,0.22130771,0.00057203375
0.058965925,0.15896593,0.25896594,0.0024274362
0.016898682,0.116898686,0.21689868,0.00042846895
0.018264279,0.11826428,0.21826428,0.00047145342
0.016482,0.116482005,0.216482,0.00041561434
0.967225,1.0,1.0,0.967225
0.017012626,0.11701263,0.21701263,0.0004320053
0.03875619,0.13875619,0.2387562,0.0012839499
0.98313373,1.0,1.0,0.98313373
0.91550726,1.0,1.0,0.91550726
0.017275907,0.11727591,0.21727592,0.00044021138
0.019531237,0.11953124,0.21953124,0.00051251607
0.023599297,0.1235993,0.2235993,0.00065220706
0.017078074,0.11707807,0.21707807,0.00043404067
0.025492333,0.12549233,0.22549233,0.0007213708
0.016705096,0.1167051,0.2167051,0.0004224817
0.09619517,0.19619517,0.29619518,0.0055900994
0.017028963,0.11702897,0.21702896,0.0004325131
0.017968968,0.11796897,0.21796897,0.0004620464
0.023644343,0.123644345,0.22364435,0.00065382186
0.017110892,0.11711089,0.2171109,0.00043506242
0.03317983,0.13317983,0.23317984,0.0010303947
0.022478504,0.12247851,0.22247851,0.00061251305
0.016371552,0.11637156,0.21637155,0.00041222738
0.016705096,0.1167051,0.2167051,0.0004224817
0.016721144,0.116721146,0.21672115,0.0004229771
0.16122118,0.26122117,0.3612212,0.0152126085
0.02058678,0.12058678,0.22058678,0.0005476052
0.025662709,0.12566271,0.22566271,0.0007277274
0.021307705,0.12130771,0.22130771,0.00057203375
0.024516337,0.12451634,0.22451633,0.0006853775
0.019215846,0.119215846,0.21921586,0.000502187
0.016996302,0.1169963,0.21699631,0.00043149816
0.016215032,0.116215035,0.21621503,0.0004074422
0.017094472,0.11709447,0.21709448,0.00043455116
0.020984294,0.12098429,0.2209843,0.0005610283
0.03234433,0.13234434,0.23234433,0.0009945706
0.022222439,0.12222244,0.22222245,0.0006035741
0.025083141,0.12508315,0.22508314,0.0007061935
0.91985875,1.0,1.0,0.91985875
0.019606182,0.11960618,0.21960619,0.00051498105
0.8984996,0.99849963,1.0,0.8971515
0.96432143,1.0,1.0,0.96432143
0.01745923,0.11745923,0.21745923,0.00044595407
0.18854798,0.288548,0.388548,0.021139009
0.017763345,0.11776335,0.21776335,0.0004555328
0.021781173,0.12178117,0.22178118,0.0005882827
0.028220985,0.12822099,0.22822098,0.00082582276
0.68056023,0.78056026,0.8805602,0.46776968
0.12581532,0.22581533,0.32581532,0.009256748
0.017259333,0.11725934,0.21725933,0.00043969334
0.018281795,0.1182818,0.2182818,0.00047201337
0.021801988,0.12180199,0.221802,0.0005890009
0.052448828,0.15244883,0.25244883,0.0020185208
0.016371552,0.11637156,0.21637155,0.00041222738
0.017259333,0.11725934,0.21725933,0.00043969334
0.019252688,0.11925269,0.21925269,0.00050338986
0.018564347,0.11856435,0.21856435,0.0004810754
0.9449947,1.0,1.0,0.9449947
0.021698099,0.1216981,0.2216981,0.0005854199
0.031232351,0.13123235,0.23123236,0.0009477509
0.028301446,0.12830144,0.22830145,0.00082898914
0.03601607,0.13601607,0.23601606,0.001156187
0.022802636,0.12280264,0.22280264,0.0006238973
0.9687676,1.0,1.0,0.9687676
0.02472741,0.12472741,0.2247274,0.0006931011
0.017475989,0.11747599,0.217476,0.0004464802
0.023330769,0.12333077,0.22333077,0.00064261234
0.029929748,0.12992975,0.22992975,0.00089414266
0.026305282,0.12630528,0.22630529,0.00075189845
0.062388137,0.16238815,0.26238814,0.002658279
0.019700259,0.11970026,0.21970026,0.00051808095
0.019738015,0.11973801,0.21973802,0.00051932683
0.16603212,0.26603213,0.36603212,0.016167596
0.016898682,0.116898686,0.21689868,0.00042846895
0.016246216,0.116246216,0.21624622,0.0004083942
0.018996228,0.11899623,0.21899623,0.0004950365
0.016737208,0.11673721,0.21673721,0.00042347307
0.14798562,0.24798563,0.34798563,0.012770483
0.049313605,0.1493136,0.24931361,0.0018357439
0.01903266,0.119032666,0.21903266,0.0004962203
0.025011599,0.1250116,0.2250116,0.00070355274
0.01877907,0.11877907,0.21877907,0.00048799993
0.017292492,0.11729249,0.21729249,0.0004407299
0.3697701,0.4697701,0.5697701,0.09897303
0.019681409,0.11968141,0.21968141,0.0005174593
0.31765112,0.41765112,0.51765114,0.06867541
0.030128863,0.13012886,0.23012887,0.0009022512
0.16749084,0.26749083,0.36749083,0.016464422
0.019400762,0.11940076,0.21940076,0.00050823437
0.022414219,0.12241422,0.22241423,0.00061026437
0.97104686,1.0,1.0,0.97104686
0.020488555,0.120488554,0.22048856,0.00054430607
0.016482,0.116482005,0.216482,0.00041561434
0.024399834,0.12439983,0.22439983,0.00068112876
0.026581828,0.12658183,0.22658183,0.0007623972
0.38751468,0.48751467,0.5875147,0.110992745
0.023689471,0.12368947,0.22368947,0.0006554411
0.026455777,0.12645578,0.22645578,0.00075760466
0.18224354,0.28224355,0.38224354,0.019661486
0.017094472,0.11709447,0.21709448,0.00043455116
0.027795624,0.12779562,0.22779563,0.0008091663
0.998103,1.0,1.0,0.998103
0.58078766,0.6807877,0.78078765,0.30871803
0.019456577,0.119456574,0.21945658,0.00051006454
0.02525085,0.12525085,0.22525086,0.00071239873
0.01821182,0.11821182,0.21821183,0.00046977782
0.017375665,0.117375664,0.21737567,0.00044333338
0.016090874,0.11609088,0.21609087,0.00040365855
0.017110892,0.11711089,0.2171109,0.00043506242
0.016059982,0.11605998,0.21605998,0.00040271878
0.018404892,0.118404895,0.21840489,0.0004759543
0.01778039,0.11778039,0.2177804,0.00045607163
0.036356665,0.13635667,0.23635668,0.0011717321
0.016106343,0.116106346,0.21610634,0.00040412936
0.7192851,0.8192851,0.91928506,0.5417343
0.022542967,0.12254297,0.22254297,0.000614771
0.017644463,0.11764447,0.21764447,0.0004517806
0.025687136,0.12568714,0.22568715,0.0007286406
0.018941708,0.11894171,0.21894172,0.00049326674
0.57398814,0.67398816,0.7739881,0.299426
0.02573606,0.12573606,0.22573607,0.0007304708
0.09231887,0.19231887,0.29231888,0.0051900228
0.024492992,0.124492995,0.224493,0.0006845254
0.020685462,0.120685466,0.22068547,0.00055092684
0.021125194,0.12112519,0.2211252,0.0005658137
0.027220903,0.1272209,0.22722091,0.0007868814
0.07963874,0.17963874,0.27963874,0.0040005688
0.04073109,0.1407311,0.24073109,0.0013799022
0.019179069,0.11917907,0.21917906,0.00050098717
0.024053553,0.12405355,0.22405356,0.00066855986
0.01712732,0.11712732,0.21712732,0.00043557418
0.03941639,0.1394164,0.23941639,0.0013156628
0.023576802,0.123576805,0.2235768,0.00065140123
0.03265138,0.13265139,0.23265138,0.0010076715
0.019326588,0.11932659,0.21932659,0.00050580566
0.9248914,1.0,1.0,0.9248914
0.01798621,0.11798621,0.21798621,0.00046259392
0.017358998,0.117359,0.217359,0.0004428113
0.016371552,0.11637156,0.21637155,0.00041222738
0.90397453,1.0,1.0,0.90397453
0.020410309,0.12041031,0.22041032,0.00054168294
0.022435626,0.12243563,0.22243562,0.00061101286
0.024446368,0.12444637,0.22444637,0.00068282464
0.016898682,0.116898686,0.21689868,0.00042846895
0.025130948,0.12513095,0.22513095,0.0007079601
0.03484803,0.13484803,0.23484804,0.0011035951
